,GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
970,200311506,2003-12-14,1,2003,15,MIN,CHI,AWAY,15,19,23,Soldier Field,Grass,49,117,13,59.8,-4.5,0,3,0,7,0,55,22,37:15,33,15,16,2,111,588,11.9,2,57,266,10.5,0,51,36,322,2,2,14.1,13.5,105.6,126.9,24,12,74.8,7,2,49.8,7,2,4,0,-1,10,102,2,0,4,10,0,0,0,9,205,51.2,2,0,-1,3,7,3,0,0,33,67,22:45,22,11,12,4,81,347,9.6,2,34,130,8.5,2,45,19,217,0,0,10.7,16.8,64.8,87.3,21,13,64.2,0,0,0.0,4,2,4,2,30,7,45,2,0,2,18,0,0,0,11,317,63.4,0,2,2,49.8,0.0,0,0,-1,0.0,0.0,5.6,74.8,74.8,0,0,2,0.0,0.0,7.2,7,0,0,0,43.7,2,2,0,0,0,0,0,2,2,0,4,2,9,76,0,0,9,0,0,0,63.7,2,2,0,0,0,0,0,7,4,0,4,30,7,64,2,0,52,7,2,18,7,0,0,-7,0,0,0,0,0,0,30,0,0,0,0,175,94,15,4,10,9,0,0,-1,0,0,0,0,21,0,28,0,0,0,0,319,True,Vikings,Sunday,54,46,399052,0,0,20,6,2003-12-14T00:00:00,2003-12-14,12357,20,6,12357
971,200311521,2003-12-14,1,2003,15,NE,JAX,HOME,40,19,40,Gillette Stadium,Grass,37,75,12,50.9,-9.0,7,6,0,14,0,48,61,32:41,27,13,18,0,102,443,9.8,7,48,126,5.8,2,51,33,317,4,0,13.9,14.4,96.8,152.0,24,12,74.8,4,2,74.8,9,4,2,2,165,9,82,2,2,4,24,0,0,0,9,241,60.1,2,4,2,3,3,0,7,0,40,28,27:19,25,11,18,0,91,530,13.0,2,30,108,8.1,0,60,31,422,2,4,10.5,20.0,78.5,93.8,21,13,64.2,0,0,0.0,7,0,4,0,-1,12,90,4,0,2,13,0,0,0,11,323,64.6,4,2,-1,74.8,149.6,0,0,-1,0.0,0.0,5.6,0.0,0.0,0,0,2,0.0,0.0,5.4,13,0,0,0,60.6,7,7,0,0,0,0,0,4,4,0,11,73,7,61,4,91,9,0,0,0,50.0,2,2,0,0,0,0,0,7,4,0,4,2,13,220,0,0,58,28,2,13,13,2,0,0,0,0,0,0,27,0,31,0,0,0,0,242,78,43,4,24,7,2,2,0,0,0,0,0,0,0,54,0,0,0,0,250,True,Patriots,Sunday,54,61,406306,0,0,21,15,2003-12-14T00:00:00,2003-12-14,12363,21,15,12363
972,200311522,2003-12-14,1,2003,15,NO,NYG,HOME,67,10,52,Louisiana Superdome,Dome,72,102,0,58.3,-10.5,10,14,14,7,0,48,54,32:36,39,13,22,4,103,658,14.3,13,43,197,10.3,0,58,42,461,11,0,11.8,16.5,107.4,201.1,21,15,106.8,2,0,0.0,11,7,2,2,48,10,82,2,2,2,10,0,0,0,2,85,85.3,2,4,2,0,7,0,0,0,40,36,27:24,24,10,10,4,82,361,9.8,2,39,166,9.6,0,39,22,194,2,0,11.2,13.0,86.3,125.4,13,2,16.6,2,0,0.0,7,2,2,2,15,10,105,7,4,7,15,0,0,0,13,381,63.6,4,2,-1,89.8,149.6,0,0,4,0.0,0.0,2.5,49.8,149.6,0,0,-3,0.0,0.0,15.4,12,7,0,0,70.3,13,13,0,0,0,0,0,4,2,0,7,48,4,57,0,0,4,0,0,0,55.7,2,2,0,0,0,0,0,2,0,2,2,15,12,245,0,0,63,10,7,15,11,7,4,-9,0,0,2,0,22,0,40,96,2,0,0,70,73,30,2,10,7,0,2,0,0,0,0,0,15,0,40,0,0,0,0,334,True,Saints,Sunday,60,43,406307,0,0,22,23,2003-12-14T00:00:00,2003-12-14,12364,22,23,12364
973,200311522,2003-12-14,1,2003,15,NYG,NO,AWAY,10,67,52,Louisiana Superdome,Dome,72,102,0,58.3,10.5,0,7,0,0,0,40,36,27:24,24,10,10,4,82,361,9.8,2,39,166,9.6,0,39,22,194,2,0,11.2,13.0,86.3,125.4,13,2,16.6,2,0,0.0,7,2,2,2,15,10,105,7,4,7,15,0,0,0,13,381,63.6,4,2,-1,10,14,14,7,0,48,54,32:36,39,13,22,4,103,658,14.3,13,43,197,10.3,0,58,42,461,11,0,11.8,16.5,107.4,201.1,21,15,106.8,2,0,0.0,11,7,2,2,48,10,82,2,2,2,10,0,0,0,2,85,85.3,2,4,2,49.8,149.6,0,0,-3,0.0,0.0,10.3,89.8,149.6,0,0,4,0.0,0.0,5.6,4,0,0,0,55.7,2,2,0,0,0,0,0,2,0,2,2,15,12,245,0,0,12,7,0,0,70.3,13,13,0,0,0,0,0,4,2,0,7,48,4,57,0,0,73,30,2,10,7,0,2,0,0,0,0,0,15,0,40,0,0,0,0,334,63,10,7,15,11,7,4,-9,0,0,2,0,22,0,40,96,2,0,0,70,True,Giants,Sunday,43,60,399053,0,0,23,22,2003-12-14T00:00:00,2003-12-14,12364,23,22,12364
974,200311524,2003-12-14,1,2003,15,NYJ,PIT,HOME,13,0,6,The Meadowlands,FieldTurf,45,150,22,56.8,-4.5,3,3,0,0,0,43,85,29:57,22,9,15,2,91,477,11.6,0,54,262,11.0,0,37,22,215,0,0,13.0,14.4,89.8,113.8,24,10,65.5,0,0,0.0,4,0,2,0,11,9,60,4,2,0,0,0,0,0,10,358,51.0,2,0,-1,0,0,0,0,0,45,7,30:03,24,11,12,7,93,346,8.3,0,36,141,8.7,0,57,24,205,0,0,8.1,12.9,63.0,78.1,21,11,53.4,4,0,0.0,4,0,2,0,73,9,28,0,0,0,0,0,0,0,11,259,51.8,0,2,2,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,0,0,0,40.5,0,0,0,0,0,0,0,4,4,0,7,11,2,36,0,0,2,0,0,0,50.3,0,0,0,0,0,0,0,4,0,0,9,73,7,76,0,0,60,34,0,0,12,0,0,-24,0,0,0,0,11,0,36,0,0,0,0,284,70,19,0,0,7,0,2,13,0,0,0,0,36,0,28,0,0,0,0,251,True,Jets,Sunday,37,57,406308,0,0,24,28,2003-12-14T00:00:00,2003-12-14,12365,24,28,12365
975,200311519,2003-12-15,1,2003,15,PHI,MIA,AWAY,51,40,61,Pro Player Stadium,Natural Grass,105,109,12,55.4,4.5,14,10,0,10,0,40,82,27:55,34,12,15,11,85,600,10.5,9,42,209,11.2,7,42,24,390,2,2,13.9,24.4,85.4,128.0,12,7,56.1,0,0,0.0,4,4,4,4,11,13,90,2,0,2,0,0,0,0,7,193,64.3,2,4,2,7,10,7,3,0,48,11,32:05,33,13,18,2,106,595,12.5,7,43,265,13.7,7,60,31,331,0,4,12.3,15.7,78.5,71.8,21,7,32.0,7,4,99.8,9,7,7,7,12,10,114,0,0,4,28,0,0,0,7,153,50.9,4,2,-1,149.6,149.6,0,0,2,0.0,0.0,3.4,112.2,149.6,0,0,-1,0.0,0.0,10.7,10,2,2,0,50.4,9,9,0,0,0,0,0,4,4,0,0,0,9,121,4,11,13,4,2,0,50.9,7,7,0,0,0,0,0,4,4,0,2,12,13,230,2,0,54,24,4,30,13,0,0,0,0,0,0,0,0,0,40,0,0,0,0,151,43,30,2,0,10,2,0,0,0,0,0,0,12,0,43,0,0,0,0,153,True,Eagles,Monday,43,63,399057,0,0,26,19,2003-12-15T00:00:00,2003-12-15,12362,26,19,12362
976,200311524,2003-12-14,1,2003,15,PIT,NYJ,AWAY,0,13,6,The Meadowlands,FieldTurf,45,150,22,56.8,6.7,0,0,0,0,0,45,7,30:03,24,11,12,7,93,346,8.3,0,36,141,8.7,0,57,24,205,0,0,8.1,12.9,63.0,78.1,21,11,53.4,4,0,0.0,4,0,2,0,73,9,28,0,0,0,0,0,0,0,11,259,51.8,0,2,2,3,3,0,0,0,43,85,29:57,22,9,15,2,91,477,11.6,0,54,262,11.0,0,37,22,215,0,0,13.0,14.4,89.8,113.8,24,10,65.5,0,0,0.0,4,0,2,0,11,9,60,4,2,0,0,0,0,0,10,358,51.0,2,0,-1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0,0,0,50.3,0,0,0,0,0,0,0,4,0,0,9,73,7,76,0,0,7,0,0,0,40.5,0,0,0,0,0,0,0,4,4,0,7,11,2,36,0,0,70,19,0,0,7,0,2,13,0,0,0,0,36,0,28,0,0,0,0,251,60,34,0,0,12,0,0,-24,0,0,0,0,11,0,36,0,0,0,0,284,True,Steelers,Sunday,57,37,399054,0,0,28,24,2003-12-14T00:00:00,2003-12-14,12365,28,24,12365
977,200311532,2003-12-14,1,2003,15,SEA,LAR,AWAY,33,40,49,Edward Jones Dome,Dome,105,60,0,77.0,14.5,2,10,3,7,0,40,58,27:39,33,10,16,9,99,548,12.3,4,40,202,11.2,2,55,31,346,2,2,13.9,16.5,85.0,109.4,21,13,64.2,2,0,0.0,7,4,7,4,10,13,96,0,0,4,22,0,0,2,11,299,59.8,2,2,0,14,7,0,6,0,48,31,32:21,31,13,18,7,94,473,11.2,7,45,129,6.5,2,48,30,344,4,2,10.8,17.2,93.5,137.5,19,12,92.0,0,0,0.0,7,4,2,2,16,10,75,0,0,2,13,0,0,0,7,205,68.4,2,2,0,99.8,99.8,0,0,-1,0.0,0.0,5.1,99.8,149.6,0,0,2,0.0,0.0,6.7,11,0,0,0,53.3,4,4,0,0,0,0,0,4,4,0,0,0,13,174,2,10,10,2,2,0,58.3,7,7,0,0,0,0,0,4,4,0,2,4,11,183,2,13,72,13,2,13,7,0,0,0,0,0,0,0,0,0,40,0,0,0,0,266,72,15,4,22,10,0,0,0,0,0,0,0,4,0,43,0,0,0,0,175,True,Seahawks,Sunday,58,49,399055,0,0,30,32,2003-12-14T00:00:00,2003-12-14,12368,30,32,12368
978,200311507,2003-12-14,1,2003,15,SF,CIN,AWAY,57,61,79,Paul Brown Stadium,Artificial,45,138,11,61.3,5.6,0,17,0,21,0,39,73,26:49,46,18,24,7,91,751,12.3,11,40,256,14.1,7,49,39,495,4,0,15.0,19.0,117.9,192.5,13,13,99.8,0,0,0.0,13,7,9,7,13,10,75,9,7,2,19,0,0,0,2,54,53.9,7,0,-4,7,14,10,10,0,49,16,33:11,34,13,18,4,96,588,13.7,11,55,337,13.7,4,37,27,251,4,0,10.0,13.9,107.7,174.7,19,10,80.5,4,4,149.6,9,4,4,4,18,9,60,0,0,4,31,0,0,0,4,130,65.1,0,7,7,74.8,112.2,0,0,2,0.0,0.0,2.9,74.8,149.6,0,0,-1,0.0,0.0,11.1,13,0,0,0,35.9,11,11,0,0,0,0,0,2,2,0,2,13,12,260,0,0,12,0,0,0,58.3,11,11,0,0,0,0,0,4,4,0,2,18,11,153,0,0,58,37,4,30,2,0,0,0,0,0,0,0,13,0,45,0,0,0,0,36,61,21,2,19,2,7,7,34,2,0,0,0,18,0,39,0,0,0,0,117,True,49ers,Sunday,51,40,399056,0,0,31,7,2003-12-14T00:00:00,2003-12-14,12358,31,7,12358
979,200311533,2003-12-14,1,2003,15,TB,HOU,HOME,24,7,19,Raymond James Stadium,Grass,100,139,10,55.4,-15.7,7,6,3,0,0,57,51,38:34,36,13,16,9,105,595,12.8,2,63,241,8.5,2,42,25,355,0,0,12.7,20.8,90.8,131.6,21,9,42.8,7,4,99.8,11,2,2,0,54,7,37,2,0,0,0,0,0,0,4,160,80.0,0,0,0,0,0,3,0,0,31,39,21:26,10,7,7,2,61,160,5.8,0,28,97,7.6,0,25,13,63,0,0,5.6,10.5,79.1,87.8,16,7,40.8,0,0,0.0,0,0,0,0,36,13,93,4,0,11,33,0,0,0,10,455,64.9,0,0,0,29.9,0.0,0,0,11,0.0,0.0,0.0,0.0,0.0,0,0,-7,0.0,0.0,34.0,11,2,0,0,62.1,2,2,0,0,0,0,0,9,7,2,11,54,2,19,0,0,4,2,2,0,57.3,0,0,0,0,0,0,0,2,2,0,4,36,11,148,0,0,48,21,11,33,7,2,0,0,0,0,0,0,25,0,19,0,0,0,0,124,88,22,0,0,11,2,0,0,0,0,2,0,19,0,37,0,0,0,0,401,True,Buccaneers,Sunday,42,33,406312,0,0,33,13,2003-12-14T00:00:00,2003-12-14,12369,33,13,12369
980,200311534,2003-12-14,1,2003,15,TEN,BUF,HOME,42,39,54,The Coliseum,Grass,55,133,15,56.8,-9.0,3,3,8,14,0,54,67,36:45,34,13,25,0,115,522,10.1,7,48,129,6.0,2,61,39,393,4,0,14.3,15.1,94.8,146.5,25,13,79.1,0,0,0.0,11,7,4,4,88,13,102,4,2,9,48,0,0,0,13,373,62.1,2,2,0,0,10,7,9,0,34,22,23:15,19,9,12,2,79,361,10.1,7,30,133,9.8,0,45,25,227,4,0,11.4,13.3,84.8,138.6,18,4,25.0,2,2,149.6,9,4,2,2,75,7,22,2,2,7,24,0,0,0,10,459,65.7,2,2,0,89.8,149.6,0,0,-1,0.0,0.0,8.9,74.8,149.6,0,0,2,0.0,0.0,13.6,13,4,2,0,44.6,4,4,0,0,0,2,2,7,4,0,11,88,11,159,0,0,13,0,0,0,53.0,4,4,0,2,0,0,0,4,4,0,7,75,11,114,0,0,55,22,7,24,9,2,2,0,0,0,0,0,25,0,51,0,0,0,0,268,85,22,9,48,7,4,2,42,2,0,0,0,52,0,37,0,0,0,0,371,True,Titans,Sunday,67,49,406313,0,0,34,4,2003-12-14T00:00:00,2003-12-14,12370,34,4,12370
981,200311535,2003-12-14,1,2003,15,WAS,DAL,HOME,0,40,27,Fedex Field,Grass,54,138,19,50.9,3.4,0,0,0,0,0,34,2,23:01,12,9,7,2,81,241,6.7,0,39,159,9.2,0,40,10,82,0,9,4.5,11.8,38.7,0.0,21,7,32.0,4,4,149.6,0,0,0,0,0,9,52,4,4,2,9,0,0,0,12,530,66.1,13,2,-7,7,7,3,10,0,54,88,36:59,24,16,11,0,108,488,10.1,7,67,332,11.0,4,36,15,156,2,0,9.6,15.6,62.4,102.8,27,10,58.2,2,0,0.0,13,7,9,4,52,4,15,9,2,7,9,0,0,0,13,368,61.3,2,13,11,0.0,0.0,0,0,4,0.0,0.0,3.6,74.8,74.8,0,0,-3,0.0,0.0,16.6,2,0,0,0,60.1,0,0,0,0,0,0,0,0,0,0,2,0,13,187,0,0,13,0,0,0,61.3,7,7,0,0,0,0,0,7,4,0,7,18,2,16,9,34,78,10,7,9,7,2,2,0,0,0,0,0,0,0,42,0,0,0,0,482,43,16,2,9,18,2,4,-3,0,0,0,0,10,0,16,0,0,0,0,368,True,Commanders,Sunday,42,40,406314,0,0,35,9,2003-12-14T00:00:00,2003-12-14,12371,35,9,12371
982,200311630,2003-12-21,1,2003,16,ARI,SEA,AWAY,4,18,38,Seahawks Stadium,FieldTurf,32,63,1,29.0,5.8,0,3,0,7,0,21,6,33:14,11,0,6,0,48,193,1.7,0,17,51,1.2,0,26,16,142,0,0,2.3,3.7,40.3,55.1,12,2,21.5,1,0,21.5,1,0,0,0,21,2,19,0,0,3,35,0,0,0,2,170,28.3,0,2,1,14,7,0,7,0,17,30,26:46,15,5,4,1,38,219,2.4,2,19,103,2.2,1,17,12,116,1,1,2.8,4.0,45.4,53.1,3,2,32.2,0,0,0.0,2,1,1,1,14,1,19,1,1,1,4,0,0,0,2,108,27.1,2,0,-2,0.0,0.0,0,0,-4,0.0,0.0,16.7,48.4,43.0,0,0,2,0.0,0.0,2.9,1,0,0,0,23.7,0,0,0,0,0,0,0,1,0,0,0,3,2,59,1,16,2,0,0,0,25.9,2,2,0,0,0,0,0,0,0,0,1,14,1,35,0,0,28,6,1,4,2,0,1,0,0,0,0,0,3,0,17,0,0,0,0,143,37,5,3,35,2,0,0,0,0,0,0,0,6,0,21,0,0,0,0,104,True,Cardinals,Sunday,31,19,399061,0,0,1,30,2003-12-21T00:00:00,2003-12-21,12385,1,30,12385
983,200311633,2003-12-20,1,2003,16,ATL,TB,AWAY,19,18,58,Raymond James Stadium,Grass,34,19,5,24.5,2.9,10,17,3,0,0,19,29,29:45,10,3,3,0,37,172,2.0,1,27,95,1.5,0,6,3,77,1,0,3.3,6.2,34.4,76.9,5,2,24.8,0,0,64.5,2,1,1,0,58,2,19,1,0,0,0,0,0,0,1,71,23.7,0,2,1,0,7,0,21,0,19,6,30:15,16,2,11,1,45,284,2.6,2,14,61,1.8,0,31,22,223,2,2,3.0,4.2,45.7,54.3,5,3,39.7,1,0,32.2,1,1,1,1,2,3,30,0,0,0,0,0,0,0,1,56,28.1,2,0,-2,25.8,21.5,0,0,0,0.0,0.0,0.0,64.5,64.5,0,0,0,0.0,0.0,0.0,2,0,0,0,22.4,1,1,0,0,0,0,0,1,1,0,0,11,1,28,2,47,2,0,0,0,22.6,1,1,0,1,0,0,0,0,0,0,0,2,2,57,0,0,34,2,0,0,4,0,0,0,0,0,0,0,11,0,16,0,0,0,0,67,30,10,0,0,1,1,0,0,0,0,0,0,2,0,17,0,0,0,0,45,True,Falcons,Saturday,6,31,399058,0,0,2,33,2003-12-20T00:00:00,2003-12-20,12387,2,33,12387
984,200311608,2003-12-21,1,2003,16,BAL,CLE,AWAY,23,0,35,Cleveland Browns Stadium,Grass,22,43,5,23.2,-1.9000000000000001,0,7,7,21,0,21,26,32:40,12,4,3,0,41,232,2.4,2,26,178,2.8,1,12,5,54,0,0,1.8,3.1,37.3,41.4,6,2,21.5,1,1,64.5,1,1,0,0,46,2,26,1,0,1,11,0,0,0,2,151,25.2,0,2,1,0,0,0,0,0,17,13,27:20,6,2,3,1,40,136,1.4,0,15,50,1.3,0,21,11,86,0,0,1.7,3.2,33.2,31.7,5,1,14.9,1,0,0.0,0,0,0,0,25,2,17,2,1,2,19,0,0,0,3,175,25.0,2,0,-2,64.5,64.5,0,0,1,0.0,0.0,13.6,0.0,0.0,0,0,-1,0.0,0.0,5.5,2,0,0,0,19.4,2,2,0,0,0,0,0,0,0,0,1,13,0,3,0,34,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,1,22,2,33,0,2,28,5,2,19,1,1,1,-2,0,0,0,0,5,0,3,0,0,0,0,116,30,17,1,11,1,0,0,0,0,0,0,0,15,0,12,0,0,0,0,136,True,Ravens,Sunday,14,25,399062,0,0,3,8,2003-12-21T00:00:00,2003-12-21,12375,3,8,12375
985,200311604,2003-12-21,1,2003,16,BUF,MIA,HOME,1,13,23,Ralph Wilson Stadium,Artificial,23,32,13,21.6,-1.9000000000000001,0,0,3,0,0,17,6,27:15,5,2,2,0,40,114,1.2,0,18,47,1.1,0,18,6,67,0,0,1.5,2.9,34.6,30.5,6,2,21.5,0,0,0.0,0,0,0,0,17,3,38,2,1,2,33,0,0,0,2,170,28.3,2,1,-1,10,3,7,0,0,21,29,32:45,5,3,1,0,37,109,1.2,1,25,85,1.5,0,11,3,24,0,0,0.9,1.9000000000000001,30.4,31.5,6,2,17.2,0,0,64.5,1,0,0,0,83,5,68,1,0,1,4,0,0,0,3,153,21.9,1,2,1,0.0,0.0,0,0,-3,0.0,0.0,17.6,0.0,0.0,0,0,2,0.0,0.0,4.4,1,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,1,15,1,35,0,1,2,1,1,0,19.6,1,1,0,0,0,0,0,1,1,0,1,35,1,25,0,48,28,18,1,4,2,0,0,0,0,0,0,0,15,0,14,0,0,0,0,135,30,10,2,33,1,2,1,-3,0,0,0,0,31,0,23,0,0,0,0,137,True,Bills,Sunday,22,12,406319,0,0,4,19,2003-12-21T00:00:00,2003-12-21,12372,4,19,12372
986,200311605,2003-12-21,1,2003,16,CAR,DET,HOME,13,6,34,Ericsson Stadium,Grass,27,23,3,24.2,-5.8,7,10,3,0,0,25,6,38:14,14,4,4,1,46,248,2.2,1,23,80,1.4,0,23,19,168,1,0,3.1,3.7,53.5,67.6,6,3,32.2,1,0,0.0,0,0,0,0,40,2,23,1,0,0,0,0,0,0,1,70,23.4,1,0,-1,0,0,0,14,0,14,30,21:46,3,0,2,1,26,68,1.1,1,14,34,1.0,0,12,3,34,0,0,1.2,3.2,23.7,15.1,5,1,17.6,0,0,0.0,0,0,0,0,57,3,35,0,0,0,0,0,0,0,3,215,26.8,0,1,0,64.5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,0.0,2.1,2,0,0,0,2.8,1,1,0,0,0,0,0,1,1,0,2,21,1,41,0,19,1,0,0,0,24.2,1,1,0,0,0,0,0,0,0,0,0,57,2,42,0,0,17,4,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,13,37,5,0,0,0,1,0,40,0,0,0,0,57,0,15,0,0,0,0,194,True,Panthers,Sunday,23,13,406320,0,0,5,11,2003-12-21T00:00:00,2003-12-21,12373,5,11,12373
987,200311606,2003-12-21,1,2003,16,CHI,WAS,HOME,17,15,51,Soldier Field,Grass,30,30,14,22.3,-2.6,10,0,14,3,0,24,35,37:54,16,5,5,1,48,277,2.4,1,26,123,2.0,0,21,12,154,1,0,3.1,5.2,38.3,58.3,11,4,34.1,1,1,64.5,2,1,1,1,36,2,21,1,0,1,5,0,0,0,1,59,29.3,1,0,-1,10,7,0,7,0,14,2,22:06,6,1,5,0,30,184,2.6,1,12,28,1.0,0,17,11,156,1,0,3.7,5.9,40.6,83.2,4,0,4.6,0,0,0.0,2,1,0,0,13,3,32,0,0,0,1,0,0,0,2,164,27.3,0,1,1,25.8,43.0,0,0,-1,0.0,0.0,5.9,32.2,0.0,0,0,0,0.0,0.0,1.5,2,0,0,0,22.9,1,1,0,0,0,0,0,2,1,0,2,36,2,57,0,0,2,0,0,0,21.3,1,1,0,0,0,0,0,1,0,0,0,13,2,74,0,0,21,3,0,2,1,0,0,0,0,0,0,0,21,0,14,0,0,0,0,46,38,3,1,5,2,1,0,0,0,0,0,0,13,0,18,0,0,0,0,128,True,Bears,Sunday,22,18,406321,0,0,6,35,2003-12-21T00:00:00,2003-12-21,12374,6,35,12374
